hour,rides,date,day_name,day_of_week,hour_of_day,is_weekend,is_federal_holiday,temperature_c,precipitation_mm,snowfall_cm,wind_speed_kmh
2024-01-25 16:00:00,6112,2024-01-25,Thursday,3,16,False,False,10.0,0.1,0.0,6.9
2024-01-25 17:00:00,8357,2024-01-25,Thursday,3,17,False,False,9.3,0.1,0.0,5.8
2024-01-25 18:00:00,7948,2024-01-25,Thursday,3,18,False,False,8.1,0.0,0.0,6.8
2024-01-25 19:00:00,5701,2024-01-25,Thursday,3,19,False,False,8.2,0.0,0.0,8.5
2024-01-25 20:00:00,4024,2024-01-25,Thursday,3,20,False,False,8.1,0.1,0.0,7.6
2024-01-25 21:00:00,3312,2024-01-25,Thursday,3,21,False,False,8.1,0.0,0.0,7.5
2024-01-25 22:00:00,2471,2024-01-25,Thursday,3,22,False,False,8.4,0.0,0.0,9.5
2024-01-25 23:00:00,1269,2024-01-25,Thursday,3,23,False,False,7.9,0.0,0.0,11.4
2024-01-26 00:00:00,713,2024-01-26,Friday,4,0,False,False,7.9,0.1,0.0,13.2
2024-01-26 01:00:00,349,2024-01-26,Friday,4,1,False,False,8.1,0.1,0.0,12.1
2024-01-26 02:00:00,211,2024-01-26,Friday,4,2,False,False,7.7,0.2,0.0,14.5
2024-01-26 03:00:00,122,2024-01-26,Friday,4,3,False,False,6.7,0.4,0.0,15.7
2024-01-26 04:00:00,139,2024-01-26,Friday,4,4,False,False,5.9,0.6,0.0,15.4
2024-01-26 05:00:00,445,2024-01-26,Friday,4,5,False,False,5.8,0.8,0.0,10.4
2024-01-26 06:00:00,1328,2024-01-26,Friday,4,6,False,False,5.7,0.5,0.0,13.5
2024-01-26 07:00:00,2640,2024-01-26,Friday,4,7,False,False,5.6,0.4,0.0,14.6
2024-01-26 08:00:00,4004,2024-01-26,Friday,4,8,False,False,5.8,0.3,0.0,12.0
2024-01-26 09:00:00,3441,2024-01-26,Friday,4,9,False,False,5.4,0.2,0.0,11.4
2024-01-26 10:00:00,2380,2024-01-26,Friday,4,10,False,False,5.8,0.3,0.0,12.0
2024-01-26 11:00:00,3164,2024-01-26,Friday,4,11,False,False,6.1,0.2,0.0,12.3
2024-01-26 12:00:00,3907,2024-01-26,Friday,4,12,False,False,5.8,0.5,0.0,13.6
2024-01-26 13:00:00,4234,2024-01-26,Friday,4,13,False,False,6.3,0.0,0.0,13.3
2024-01-26 14:00:00,4860,2024-01-26,Friday,4,14,False,False,7.1,0.0,0.0,11.2
2024-01-26 15:00:00,5456,2024-01-26,Friday,4,15,False,False,7.4,0.0,0.0,8.4
2024-01-26 16:00:00,6192,2024-01-26,Friday,4,16,False,False,8.1,0.0,0.0,6.5
2024-01-26 17:00:00,7313,2024-01-26,Friday,4,17,False,False,8.3,0.0,0.0,3.4
2024-01-26 18:00:00,5891,2024-01-26,Friday,4,18,False,False,7.8,0.0,0.0,2.5
2024-01-26 19:00:00,4466,2024-01-26,Friday,4,19,False,False,5.8,0.0,0.0,3.3
2024-01-26 20:00:00,3640,2024-01-26,Friday,4,20,False,False,4.5,0.0,0.0,2.3
2024-01-26 21:00:00,2893,2024-01-26,Friday,4,21,False,False,4.0,0.0,0.0,4.4
2024-01-26 22:00:00,2445,2024-01-26,Friday,4,22,False,False,3.4,0.0,0.0,4.8
2024-01-26 23:00:00,2071,2024-01-26,Friday,4,23,False,False,3.2,0.0,0.0,3.5
2024-01-27 00:00:00,1589,2024-01-27,Saturday,5,0,True,False,3.2,0.0,0.0,3.1
2024-01-27 01:00:00,1232,2024-01-27,Saturday,5,1,True,False,3.0,0.0,0.0,4.2
2024-01-27 02:00:00,800,2024-01-27,Saturday,5,2,True,False,3.0,0.0,0.0,6.0
2024-01-27 03:00:00,545,2024-01-27,Saturday,5,3,True,False,3.0,0.0,0.0,7.4
2024-01-27 04:00:00,341,2024-01-27,Saturday,5,4,True,False,3.0,0.0,0.0,8.4
2024-01-27 05:00:00,290,2024-01-27,Saturday,5,5,True,False,2.8,0.0,0.0,10.1
2024-01-27 06:00:00,654,2024-01-27,Saturday,5,6,True,False,3.2,0.0,0.0,11.9
2024-01-27 07:00:00,1312,2024-01-27,Saturday,5,7,True,False,3.5,0.0,0.0,10.4
2024-01-27 08:00:00,2445,2024-01-27,Saturday,5,8,True,False,3.5,0.0,0.0,11.7
2024-01-27 09:00:00,3674,2024-01-27,Saturday,5,9,True,False,5.1,0.0,0.0,10.8
2024-01-27 10:00:00,4762,2024-01-27,Saturday,5,10,True,False,5.9,0.0,0.0,11.4
2024-01-27 11:00:00,5743,2024-01-27,Saturday,5,11,True,False,6.8,0.0,0.0,9.6
2024-01-27 12:00:00,6258,2024-01-27,Saturday,5,12,True,False,7.8,0.0,0.0,10.1
2024-01-27 13:00:00,6507,2024-01-27,Saturday,5,13,True,False,8.2,0.0,0.0,13.0
2024-01-27 14:00:00,6474,2024-01-27,Saturday,5,14,True,False,8.2,0.0,0.0,12.6
2024-01-27 15:00:00,6325,2024-01-27,Saturday,5,15,True,False,8.3,0.0,0.0,8.4
2024-01-27 16:00:00,6068,2024-01-27,Saturday,5,16,True,False,8.6,0.0,0.0,6.8
2024-01-27 17:00:00,5449,2024-01-27,Saturday,5,17,True,False,8.3,0.0,0.0,6.0
2024-01-27 18:00:00,4811,2024-01-27,Saturday,5,18,True,False,7.6,0.0,0.0,6.5
2024-01-27 19:00:00,4196,2024-01-27,Saturday,5,19,True,False,6.8,0.0,0.0,6.2
2024-01-27 20:00:00,3238,2024-01-27,Saturday,5,20,True,False,6.2,0.0,0.0,5.4
2024-01-27 21:00:00,2866,2024-01-27,Saturday,5,21,True,False,4.9,0.0,0.0,5.7
2024-01-27 22:00:00,2460,2024-01-27,Saturday,5,22,True,False,3.7,0.0,0.0,6.0
2024-01-27 23:00:00,2111,2024-01-27,Saturday,5,23,True,False,3.9,0.0,0.0,8.9
2024-01-28 00:00:00,1749,2024-01-28,Sunday,6,0,True,False,3.9,0.0,0.0,7.3
2024-01-28 01:00:00,912,2024-01-28,Sunday,6,1,True,False,4.0,0.1,0.0,4.9
2024-01-28 02:00:00,375,2024-01-28,Sunday,6,2,True,False,3.8,0.1,0.0,4.2
2024-01-28 03:00:00,178,2024-01-28,Sunday,6,3,True,False,3.9,0.5,0.0,8.0
2024-01-28 04:00:00,93,2024-01-28,Sunday,6,4,True,False,3.7,1.2,0.0,10.4
2024-01-28 05:00:00,98,2024-01-28,Sunday,6,5,True,False,3.5,2.2,0.0,12.7
2024-01-28 06:00:00,168,2024-01-28,Sunday,6,6,True,False,3.3,2.2,0.0,11.6
2024-01-28 07:00:00,305,2024-01-28,Sunday,6,7,True,False,3.3,1.4,0.0,13.9
2024-01-28 08:00:00,394,2024-01-28,Sunday,6,8,True,False,3.3,2.8,0.0,11.3
2024-01-28 09:00:00,861,2024-01-28,Sunday,6,9,True,False,3.5,1.9,0.0,14.7
2024-01-28 10:00:00,2100,2024-01-28,Sunday,6,10,True,False,3.5,3.3,0.0,16.8
2024-01-28 11:00:00,2275,2024-01-28,Sunday,6,11,True,False,3.6,0.7,0.0,20.0
2024-01-28 12:00:00,2142,2024-01-28,Sunday,6,12,True,False,4.1,0.1,0.0,28.2
2024-01-28 13:00:00,2115,2024-01-28,Sunday,6,13,True,False,4.2,0.1,0.0,28.8
2024-01-28 14:00:00,2224,2024-01-28,Sunday,6,14,True,False,3.7,0.6,0.0,22.4
2024-01-28 15:00:00,2048,2024-01-28,Sunday,6,15,True,False,3.2,0.6,0.0,23.2
2024-01-28 16:00:00,2069,2024-01-28,Sunday,6,16,True,False,3.2,0.6,0.0,22.7
2024-01-28 17:00:00,1615,2024-01-28,Sunday,6,17,True,False,3.2,0.7,0.0,20.1
2024-01-28 18:00:00,1944,2024-01-28,Sunday,6,18,True,False,3.0,1.0,0.0,21.3
2024-01-28 19:00:00,1625,2024-01-28,Sunday,6,19,True,False,2.6,0.7,0.0,24.2
2024-01-28 20:00:00,1438,2024-01-28,Sunday,6,20,True,False,2.5,0.2,0.0,24.9
2024-01-28 21:00:00,1222,2024-01-28,Sunday,6,21,True,False,2.7,0.1,0.0,21.0
2024-01-28 22:00:00,1100,2024-01-28,Sunday,6,22,True,False,2.5,0.1,0.0,20.3
2024-01-28 23:00:00,672,2024-01-28,Sunday,6,23,True,False,2.6,0.1,0.0,19.6
2024-01-29 00:00:00,379,2024-01-29,Monday,0,0,False,False,2.3,0.0,0.0,19.1
2024-01-29 01:00:00,181,2024-01-29,Monday,0,1,False,False,2.2,0.0,0.0,19.6
2024-01-29 02:00:00,123,2024-01-29,Monday,0,2,False,False,2.2,0.0,0.0,19.9
2024-01-29 03:00:00,84,2024-01-29,Monday,0,3,False,False,2.2,0.1,0.0,19.8
2024-01-29 04:00:00,162,2024-01-29,Monday,0,4,False,False,2.0,0.2,0.0,18.2
2024-01-29 05:00:00,615,2024-01-29,Monday,0,5,False,False,2.1,0.1,0.0,18.9
2024-01-29 06:00:00,1685,2024-01-29,Monday,0,6,False,False,2.2,0.0,0.0,20.0
2024-01-29 07:00:00,3768,2024-01-29,Monday,0,7,False,False,2.3,0.1,0.0,19.4
2024-01-29 08:00:00,6059,2024-01-29,Monday,0,8,False,False,2.3,0.0,0.0,20.7
2024-01-29 09:00:00,4426,2024-01-29,Monday,0,9,False,False,2.7,0.1,0.0,10.8
2024-01-29 10:00:00,3135,2024-01-29,Monday,0,10,False,False,3.0,0.0,0.0,13.8
2024-01-29 11:00:00,2824,2024-01-29,Monday,0,11,False,False,3.5,0.0,0.0,20.5
2024-01-29 12:00:00,3341,2024-01-29,Monday,0,12,False,False,4.0,0.1,0.0,23.5
2024-01-29 13:00:00,3601,2024-01-29,Monday,0,13,False,False,4.7,0.0,0.0,25.4
2024-01-29 14:00:00,4064,2024-01-29,Monday,0,14,False,False,5.5,0.0,0.0,27.6
2024-01-29 15:00:00,4519,2024-01-29,Monday,0,15,False,False,5.8,0.0,0.0,27.0
2024-01-29 16:00:00,5238,2024-01-29,Monday,0,16,False,False,5.6,0.0,0.0,24.8
2024-01-29 17:00:00,7195,2024-01-29,Monday,0,17,False,False,5.1,0.0,0.0,22.5
2024-01-29 18:00:00,6574,2024-01-29,Monday,0,18,False,False,3.7,0.0,0.0,13.8
2024-01-29 19:00:00,4789,2024-01-29,Monday,0,19,False,False,1.9,0.0,0.0,8.8
2024-01-29 20:00:00,3209,2024-01-29,Monday,0,20,False,False,0.8,0.0,0.0,8.4
2024-01-29 21:00:00,2235,2024-01-29,Monday,0,21,False,False,2.0,0.0,0.0,8.8
2024-01-29 22:00:00,1587,2024-01-29,Monday,0,22,False,False,1.7,0.0,0.0,10.4
2024-01-29 23:00:00,941,2024-01-29,Monday,0,23,False,False,0.6,0.0,0.0,9.6
2024-01-30 00:00:00,545,2024-01-30,Tuesday,1,0,False,False,-0.6,0.0,0.0,9.9
2024-01-30 01:00:00,233,2024-01-30,Tuesday,1,1,False,False,-0.9,0.0,0.0,10.9
2024-01-30 02:00:00,165,2024-01-30,Tuesday,1,2,False,False,-1.8,0.0,0.0,10.1
2024-01-30 03:00:00,129,2024-01-30,Tuesday,1,3,False,False,-2.5,0.0,0.0,10.1
2024-01-30 04:00:00,197,2024-01-30,Tuesday,1,4,False,False,-3.0,0.0,0.0,11.7
2024-01-30 05:00:00,824,2024-01-30,Tuesday,1,5,False,False,-3.2,0.0,0.0,11.5
2024-01-30 06:00:00,2385,2024-01-30,Tuesday,1,6,False,False,-3.4,0.0,0.0,11.5
2024-01-30 07:00:00,5108,2024-01-30,Tuesday,1,7,False,False,-3.7,0.0,0.0,9.7
2024-01-30 08:00:00,8143,2024-01-30,Tuesday,1,8,False,False,-4.0,0.0,0.0,9.0
2024-01-30 09:00:00,5679,2024-01-30,Tuesday,1,9,False,False,-1.7,0.0,0.0,9.8
2024-01-30 10:00:00,3394,2024-01-30,Tuesday,1,10,False,False,0.0,0.0,0.0,7.6
2024-01-30 11:00:00,3104,2024-01-30,Tuesday,1,11,False,False,1.9,0.0,0.0,5.8
2024-01-30 12:00:00,3457,2024-01-30,Tuesday,1,12,False,False,3.3,0.0,0.0,4.0
2024-01-30 13:00:00,3585,2024-01-30,Tuesday,1,13,False,False,4.2,0.0,0.0,6.9
2024-01-30 14:00:00,3981,2024-01-30,Tuesday,1,14,False,False,4.3,0.0,0.0,8.7
2024-01-30 15:00:00,4780,2024-01-30,Tuesday,1,15,False,False,4.0,0.0,0.0,11.9
2024-01-30 16:00:00,5724,2024-01-30,Tuesday,1,16,False,False,3.4,0.0,0.0,12.1
2024-01-30 17:00:00,8031,2024-01-30,Tuesday,1,17,False,False,3.0,0.0,0.0,11.5
2024-01-30 18:00:00,7002,2024-01-30,Tuesday,1,18,False,False,2.3,0.0,0.0,9.3
2024-01-30 19:00:00,4571,2024-01-30,Tuesday,1,19,False,False,1.9,0.0,0.0,9.4
2024-01-30 20:00:00,2683,2024-01-30,Tuesday,1,20,False,False,1.7,0.0,0.0,10.7
2024-01-30 21:00:00,2080,2024-01-30,Tuesday,1,21,False,False,1.5,0.0,0.0,9.1
2024-01-30 22:00:00,1482,2024-01-30,Tuesday,1,22,False,False,1.6,0.0,0.0,12.1
2024-01-30 23:00:00,952,2024-01-30,Tuesday,1,23,False,False,1.6,0.0,0.0,11.2
2024-01-31 00:00:00,548,2024-01-31,Wednesday,2,0,False,False,1.7,0.0,0.0,9.8
2024-01-31 01:00:00,240,2024-01-31,Wednesday,2,1,False,False,1.6,0.0,0.0,10.4
2024-01-31 02:00:00,140,2024-01-31,Wednesday,2,2,False,False,1.5,0.1,0.0,10.7
2024-01-31 03:00:00,121,2024-01-31,Wednesday,2,3,False,False,1.5,0.1,0.0,10.8
2024-01-31 04:00:00,211,2024-01-31,Wednesday,2,4,False,False,1.5,0.0,0.0,10.0
2024-01-31 05:00:00,831,2024-01-31,Wednesday,2,5,False,False,1.4,0.0,0.0,9.4
2024-01-31 06:00:00,2233,2024-01-31,Wednesday,2,6,False,False,1.3,0.0,0.0,8.4
2024-01-31 07:00:00,4936,2024-01-31,Wednesday,2,7,False,False,1.2,0.0,0.0,6.9
2024-01-31 08:00:00,7795,2024-01-31,Wednesday,2,8,False,False,1.1,0.0,0.0,8.2
2024-01-31 09:00:00,5563,2024-01-31,Wednesday,2,9,False,False,1.0,0.0,0.0,7.5
2024-01-31 10:00:00,3566,2024-01-31,Wednesday,2,10,False,False,1.8,0.0,0.0,8.7
2024-01-31 11:00:00,3346,2024-01-31,Wednesday,2,11,False,False,3.0,0.0,0.0,11.2
2024-01-31 12:00:00,3603,2024-01-31,Wednesday,2,12,False,False,4.3,0.0,0.0,8.6
2024-01-31 13:00:00,3713,2024-01-31,Wednesday,2,13,False,False,4.4,0.0,0.0,8.1
2024-01-31 14:00:00,4296,2024-01-31,Wednesday,2,14,False,False,4.3,0.0,0.0,9.1
2024-01-31 15:00:00,4874,2024-01-31,Wednesday,2,15,False,False,4.3,0.0,0.0,6.5
2024-01-31 16:00:00,5808,2024-01-31,Wednesday,2,16,False,False,4.2,0.0,0.0,5.4
2024-01-31 17:00:00,8015,2024-01-31,Wednesday,2,17,False,False,4.2,0.0,0.0,4.5
2024-01-31 18:00:00,7634,2024-01-31,Wednesday,2,18,False,False,3.6,0.0,0.0,5.4
2024-01-31 19:00:00,5412,2024-01-31,Wednesday,2,19,False,False,2.8,0.0,0.0,9.0
2024-01-31 20:00:00,3682,2024-01-31,Wednesday,2,20,False,False,1.8,0.0,0.0,5.2
2024-01-31 21:00:00,2824,2024-01-31,Wednesday,2,21,False,False,1.2,0.0,0.0,4.8
2024-01-31 22:00:00,2014,2024-01-31,Wednesday,2,22,False,False,-0.6,0.0,0.0,8.4
2024-01-31 23:00:00,1200,2024-01-31,Wednesday,2,23,False,False,-1.1,0.0,0.0,7.9
