hour,rides,day_of_week,hour_of_day,day_name,is_weekend,trend_24h,trend_168h,seasonal_expected,seasonal_component,seasonal_residual,residual_robust_z
2024-01-03 04:00:00,178.0,2,4,Wednesday,False,3075.0416666666665,2775.0588235294117,180.0,-2354.6276881720432,-2.0,-0.07845940068461679
2024-01-03 05:00:00,749.0,2,5,Wednesday,False,3079.625,2769.065693430657,708.2,-1826.4276881720432,40.799999999999955,-0.004248078048117452
2024-01-03 06:00:00,2086.0,2,6,Wednesday,False,3101.0833333333335,2758.3333333333335,1984.2,-550.4276881720432,101.79999999999995,0.10152039580296816
2024-01-03 07:00:00,4401.0,2,7,Wednesday,False,3127.0416666666665,2745.755395683453,4162.4,1627.7723118279564,238.60000000000036,0.33871920273458384
2024-01-03 08:00:00,6520.0,2,8,Wednesday,False,3144.5833333333335,2731.6857142857143,6609.6,4074.972311827957,-89.60000000000036,-0.23034986477240593
2024-01-03 09:00:00,4543.0,2,9,Wednesday,False,3153.625,2717.1063829787236,4646.4,2111.7723118279564,-103.39999999999964,-0.25427781459445353
2024-01-03 10:00:00,3175.0,2,10,Wednesday,False,3162.2083333333335,2701.0140845070423,3038.6,503.9723118279567,136.4000000000001,0.16151366129883007
2024-01-03 11:00:00,3242.0,2,11,Wednesday,False,3175.25,2685.6293706293704,2850.2,315.5723118279566,391.8000000000002,0.6043541239474739
2024-01-03 12:00:00,3695.0,2,12,Wednesday,False,3185.0,2671.625,3183.2,648.5723118279566,511.8000000000002,0.8124232528348555
2024-01-03 13:00:00,3947.0,2,13,Wednesday,False,3189.875,2656.558620689655,3300.4,765.7723118279569,646.5999999999999,1.0461542409516802
2024-01-03 14:00:00,4619.0,2,14,Wednesday,False,3189.4166666666665,2640.445205479452,3753.2,1218.5723118279566,865.8000000000002,1.426227183052631
2024-01-03 15:00:00,5050.0,2,15,Wednesday,False,3190.75,2624.265306122449,4217.8,1683.172311827957,832.1999999999998,1.3679678269641635
2024-01-03 16:00:00,5909.0,2,16,Wednesday,False,3191.875,2607.7972972972975,5014.2,2479.5723118279566,894.8000000000002,1.4765105558670815
2024-01-03 17:00:00,7472.0,2,17,Wednesday,False,3194.2083333333335,2591.1208053691275,6711.0,4176.372311827957,761.0,1.244513477157651
2024-01-03 18:00:00,6613.0,2,18,Wednesday,False,3193.4166666666665,2574.366666666667,6161.8,3627.172311827957,451.1999999999998,0.7073483427467272
2024-01-03 19:00:00,4544.0,2,19,Wednesday,False,3197.8333333333335,2559.0397350993376,4196.6,1661.9723118279571,347.39999999999964,0.5273685462591419
2024-01-03 20:00:00,3077.0,2,20,Wednesday,False,3202.0,2543.907894736842,2982.8,448.17231182795695,94.19999999999982,0.0883426843067671
2024-01-03 21:00:00,2298.0,2,21,Wednesday,False,3215.0416666666665,2532.0849673202615,2340.4,-194.22768817204314,-42.40000000000009,-0.14850934074336875
2024-01-03 22:00:00,1830.0,2,22,Wednesday,False,3225.2916666666665,2523.6233766233768,1780.6,-754.0276881720433,49.40000000000009,0.010663542855478462
2024-01-03 23:00:00,1237.0,2,23,Wednesday,False,3228.2083333333335,2517.877419354839,1124.0,-1410.6276881720432,113.0,0.12094018116579051
2024-01-04 00:00:00,707.0,3,0,Thursday,False,3224.25,2510.724358974359,591.25,-1943.3776881720432,115.75,0.12570843203612636
2024-01-04 01:00:00,318.0,3,1,Thursday,False,3224.0,2506.687898089172,284.75,-2249.8776881720432,33.25,-0.01733909407394846
2024-01-04 02:00:00,234.0,3,2,Thursday,False,3218.625,2508.76582278481,197.5,-2337.1276881720432,36.5,-0.011703888499915212
2024-01-04 03:00:00,161.0,3,3,Thursday,False,3215.7083333333335,2515.251572327044,130.75,-2403.8776881720432,30.25,-0.022540822296133
2024-01-04 04:00:00,234.0,3,4,Thursday,False,3224.875,2523.5,180.75,-2353.8776881720432,53.25,0.01733909407394846
2024-01-04 05:00:00,730.0,3,5,Thursday,False,3236.875,2530.304347826087,643.0,-1891.6276881720432,87.0,0.07585853657352452
2024-01-04 06:00:00,2192.0,3,6,Thursday,False,3256.375,2532.8703703703704,1835.5,-699.1276881720432,356.5,0.5431471218664355
2024-01-04 07:00:00,4501.0,3,7,Thursday,False,3257.5833333333335,2533.6687116564417,4006.25,1471.6223118279568,494.75,0.782860097438773
2024-01-04 08:00:00,6833.0,3,8,Thursday,False,3254.9583333333335,2532.2195121951218,6050.5,3515.8723118279568,782.5,1.2817925294166401
2024-01-04 09:00:00,4789.0,3,9,Thursday,False,3249.625,2527.2545454545457,4278.25,1743.6223118279568,510.75,0.8106026479570906
2024-01-04 10:00:00,3245.0,3,10,Thursday,False,3246.7083333333335,2520.5662650602408,2827.0,292.37231182795676,418.0,0.6497825504212186
2024-01-04 11:00:00,3147.0,3,11,Thursday,False,3236.75,2512.2994011976048,2876.5,341.87231182795676,270.5,0.3940309128304788
2024-01-04 12:00:00,3689.0,3,12,Thursday,False,3225.875,2502.160714285714,3329.5,794.8723118279568,359.5,0.5483488500886201
2024-01-04 13:00:00,3818.0,3,13,Thursday,False,3220.0833333333335,2493.6785714285716,3513.0,978.3723118279568,305.0,0.453850787385601
2024-01-04 14:00:00,4549.0,3,14,Thursday,False,3219.7083333333335,2481.339285714286,4224.0,1689.3723118279568,325.0,0.4885289755334979
